BTC_PRICE,COUNT,LAST,MEAN,MEDIAN,RATE,SUM,Timestamp
9271.05,1309,0.44,0.22,0.2,0.74,292.26,7/12/2020 2:59
9275.51,1341,0.36,0.23,0.27,0,310.8,7/12/2020 3:59
9268.39,1037,-0.01,0.2,0.2,0.6,202.68,7/12/2020 4:59
9270.03,1131,0.47,0.26,0.26,0.61,295.65,7/12/2020 5:59
9255.62,1119,0.59,0.26,0.28,0.62,288.2,7/12/2020 6:59
9255.71,1508,0.29,0.23,0.25,0.85,352.1,7/12/2020 7:59
9252.51,1482,0.3,0.25,0.26,0.7,371.49,7/12/2020 8:59
9260.28,1613,0.51,0.27,0.29,0.95,437.93,7/12/2020 9:59
9259.41,1298,0.12,0.26,0.26,0.74,340.24,7/12/2020 10:59
9248.13,1569,0.21,0.27,0.31,0.89,430.53,7/12/2020 11:59
9268.35,1536,0.17,0.25,0.24,0.77,378.32,7/12/2020 12:59
9211.78,2129,0.04,0.28,0.31,1.42,586.25,7/12/2020 13:59
9221.2,1881,0.03,0.26,0.3,1.04,497.55,7/12/2020 14:59
9215.37,1865,0.59,0.25,0.25,1.06,465.11,7/12/2020 15:59
9216.24,1820,0.35,0.25,0.25,1.04,457.91,7/12/2020 16:59
9216.49,2093,0.18,0.16,0.14,1.15,327.23,7/12/2020 17:59
9219.56,1676,0.28,0.24,0.25,0.94,397.82,7/12/2020 18:59
9221.91,1974,0.25,0.23,0.25,1.25,451.84,7/12/2020 19:59
9231.57,1592,0.33,0.22,0.24,0.87,352.62,7/12/2020 20:59
9270,2059,0.05,0.26,0.3,1.51,539.32,7/12/2020 21:59
9293.47,1705,0.11,0.23,0.25,1.01,385.98,7/12/2020 22:59
9302.13,1495,0.66,0.22,0.25,0.85,333.96,7/12/2020 23:59
9273.35,1501,0.75,0.23,0.24,0.83,339.21,7/13/2020 0:59
9281.79,1636,0.29,0.27,0.26,1,434.12,7/13/2020 1:59
9277.88,1627,0.62,0.25,0.26,0.92,408.9,7/13/2020 2:59
9270.01,1579,0.74,0.27,0.27,0.91,433.49,7/13/2020 3:59
9266.26,1201,0.18,0.23,0.25,0.77,274.01,7/13/2020 4:59
9279.63,1423,0.18,0.26,0.26,0.84,371.48,7/13/2020 5:59
9259.38,1499,0.25,0.25,0.26,0.85,377.73,7/13/2020 6:59
9265.97,1554,0.62,0.25,0.25,0.93,388.8,7/13/2020 7:59
9278.44,1610,0.69,0.24,0.25,0.93,381.76,7/13/2020 8:59
9278.22,2030,0.07,0.26,0.25,1.03,533.67,7/13/2020 10:00
9285.13,1923,0.07,0.24,0.25,1.25,467.06,7/13/2020 10:59
9306.51,2362,-0.05,0.23,0.27,1.61,551.84,7/13/2020 11:59
9315.69,2533,0.54,0.25,0.26,1.59,632.29,7/13/2020 12:59
9318.27,2314,-0.05,0.23,0.24,1.34,535.22,7/13/2020 13:59
9303.76,2967,0.38,0.25,0.26,2.2,747.53,7/13/2020 14:59
9289.87,2297,0.64,0.24,0.25,1.31,562.03,7/13/2020 15:59
9299.99,2274,0.18,0.25,0.27,1.41,577.78,7/13/2020 16:59
9316.09,2303,0.41,0.27,0.24,1.24,622.51,7/13/2020 17:59
9285.96,2292,0.69,0.24,0.25,1.2,540.87,7/13/2020 18:59
9229.52,2343,0.79,0.22,0.23,1.25,512.81,7/13/2020 19:59
9248.76,1973,0.42,0.26,0.26,1.2,512.22,7/13/2020 20:59
9247.45,1850,0.07,0.22,0.25,1.02,404.03,7/13/2020 21:59
9236.95,1653,0.6,0.21,0.23,0.92,340.75,7/13/2020 22:59
9236.91,1672,-0.5,0.23,0.25,1.29,390.97,7/13/2020 23:59
9218.24,1559,0.48,0.23,0.24,0.82,352.26,7/14/2020 0:59
9231.58,1678,0.42,0.29,0.32,0.91,489.45,7/14/2020 1:59
9220.28,1873,0.3,0.27,0.26,1.06,499.96,7/14/2020 2:59
9213.13,2528,0.43,0.25,0.19,1.4,637.95,7/14/2020 3:59
9185.1,1886,-0.17,0.27,0.23,1.11,506.43,7/14/2020 4:59
9180.29,1913,0.34,0.24,0.22,1.13,467.51,7/14/2020 5:59
9185.92,1893,0.5,0.26,0.24,1.1,483.47,7/14/2020 6:59
9177.48,2193,0.54,0.28,0.25,1.19,603.82,7/14/2020 7:59
9191.52,2073,0.07,0.26,0.26,1.21,534,7/14/2020 8:59
9192.85,1995,0.19,0.28,0.26,1.12,549.35,7/14/2020 9:59
9180.28,2182,0.53,0.27,0.25,1.21,578.61,7/14/2020 10:59
9230,2305,0.72,0.29,0.26,1.56,673.6,7/14/2020 11:59
9204.64,2277,0.66,0.23,0.23,1.34,531.87,7/14/2020 12:59
9200.56,3504,0.27,0.26,0.29,2.05,927.22,7/14/2020 13:59
9212.81,3051,0.16,0.24,0.27,1.77,722.57,7/14/2020 14:58
9217.74,2862,0.41,0.25,0.25,1.91,706.08,7/14/2020 15:59
9223.04,2610,0.25,0.24,0.25,1.55,636.06,7/14/2020 16:59
9250.01,2235,0.48,0.22,0.23,1.31,492.4,7/14/2020 17:59
9250.89,2153,0.48,0.19,0.23,1.22,403.8,7/14/2020 18:59
9269.59,2180,0.42,0.21,0.22,1.41,467.48,7/14/2020 19:59
9272.83,2303,0.51,0.18,0.22,1.36,422.8,7/14/2020 20:59
9241.97,2199,0.16,0.18,0.22,1.33,393.22,7/14/2020 21:59
9253.57,1892,0.18,0.19,0.22,1.08,361.73,7/14/2020 23:00
9256.38,1793,0.45,0.18,0.22,1.05,327.39,7/14/2020 23:59
9260.9,1910,0.34,0.2,0.22,1.1,383.59,7/15/2020 0:59
9247.15,1746,0.26,0.23,0.23,1.04,398.16,7/15/2020 1:59
9243.35,1928,-0.15,0.24,0.27,1.19,466.23,7/15/2020 2:59
9231.94,1628,-0.12,0.23,0.26,0.91,380.51,7/15/2020 3:59
9241.51,1764,-0.31,0.3,0.34,1.04,534.42,7/15/2020 4:59
9239.68,1579,0.25,0.24,0.25,0.91,377.5,7/15/2020 6:00
9231.31,1787,0.42,0.26,0.29,0.95,465.73,7/15/2020 6:59
9229.92,2282,0.25,0.28,0.32,1.13,638.73,7/15/2020 7:59
9213.66,2014,0.23,0.26,0.27,1.16,522.13,7/15/2020 8:59
9219.45,1838,0.24,0.25,0.26,1.06,460.08,7/15/2020 9:59
9235.56,2140,0.32,0.25,0.25,0,525.52,7/15/2020 10:59
9213.18,2210,0.43,0.26,0.32,1.34,584.92,7/15/2020 11:59
9238.31,2496,0.25,0.27,0.34,0,679.22,7/15/2020 12:59
9219.99,3223,0.25,0.24,0.27,1.95,787.45,7/15/2020 13:59
9239.78,2923,0.36,0.21,0.25,1.72,599.89,7/15/2020 14:59
9203.25,2876,0.36,0.26,0.26,1.68,738.11,7/15/2020 15:59
9205.33,2466,-0.37,0.24,0.27,1.31,593.74,7/15/2020 16:59
9200,2504,-0.17,0.23,0.25,1.45,573.89,7/15/2020 17:59
9179.88,1996,0.12,0.2,0.23,1.17,401.11,7/15/2020 18:59
9173.37,4085,-0.4,0.18,0.3,2.68,750.91,7/15/2020 19:59
9214.54,14092,0.36,0.11,0.13,0,1488.08,7/15/2020 20:59
9224.15,21251,0.23,0.04,0.09,41.75,777.48,7/15/2020 21:59
9202.04,15327,0.21,0.01,-0.04,17.44,208.71,7/15/2020 22:59
9189.46,12573,-0.13,-0.01,-0.08,10.54,-132.83,7/15/2020 23:59
9206.39,10338,-0.23,0.02,0.02,7.5,185.29,7/16/2020 0:59
9209.62,7261,0.48,0.04,0.04,4.72,308.66,7/16/2020 1:59
9193,6501,0.15,0.04,0.02,4.68,255.57,7/16/2020 3:00
9194.7,6066,-0.25,0.05,0.03,3.54,277.64,7/16/2020 3:59
9197,5525,0.5,0.07,0.09,3.78,402.28,7/16/2020 4:59
9191.01,5192,0.21,0.05,0.04,3.93,269.06,7/16/2020 5:59
9166.67,5798,0.01,0.06,0.07,3.68,361.29,7/16/2020 6:59
9110.92,5333,0.22,0.06,0.07,3.22,327.35,7/16/2020 7:59
9111.15,5228,0.67,0.09,0.11,2.96,471.49,7/16/2020 8:59
9058.82,4536,-0.28,0.1,0.15,2.95,437.1,7/16/2020 9:59
9087.53,4428,0.27,0.11,0.15,2.69,483.95,7/16/2020 10:59
9068.2,4297,0.31,0.1,0.15,2.84,429.21,7/16/2020 11:59
9071.08,4770,0.45,0.12,0.17,0,573.09,7/16/2020 12:59
9074.95,4587,-0.01,0.1,0.14,2.92,445.95,7/16/2020 14:00
9103.85,4438,-0.38,0.12,0.16,2.74,539.04,7/16/2020 14:59
9114.36,4670,0.19,0.13,0.2,3.18,617.4,7/16/2020 15:59
9114.89,5846,-0.2,0.18,0.31,3.31,1026.01,7/16/2020 16:59
9122.73,4465,0.25,0.15,0.24,2.65,688.23,7/16/2020 17:59
9117.6,3994,0.21,0.14,0.2,2.58,555.39,7/16/2020 18:59
9119.13,4076,0.66,0.16,0.19,2.97,657.06,7/16/2020 19:59
9103.74,3673,0.54,0.14,0.2,1.96,512.48,7/16/2020 20:59
9124.61,3149,0.05,0.16,0.22,1.9,501.97,7/16/2020 21:59
9133.25,2823,0.33,0.14,0.18,1.73,390.5,7/16/2020 23:00
9130.83,2636,-0.29,0.15,0.19,1.46,385.04,7/16/2020 23:59
9116.93,2480,0.27,0.14,0.19,1.46,353.17,7/17/2020 0:59
9114.82,2335,0.56,0.2,0.25,1.23,460.83,7/17/2020 1:59
9120.32,2239,-0.41,0.18,0.21,1.38,392.66,7/17/2020 2:59
9111.96,2081,0.19,0.17,0.2,1.33,344.6,7/17/2020 4:00
9109.18,2022,-0.28,0.21,0.25,1.11,424.45,7/17/2020 4:59
9092.63,2141,0.21,0.19,0.22,1.24,400.48,7/17/2020 5:59
9112.32,2099,0.42,0.2,0.22,1.15,429.07,7/17/2020 6:59
9098.32,1949,0.15,0.17,0.19,1.62,336.08,7/17/2020 7:59
9098.72,2206,-0.38,0.22,0.22,1.41,481.92,7/17/2020 8:59
9110.18,2293,0.19,0.23,0.26,1.57,536.06,7/17/2020 9:59
9112.44,2512,0.8,0.21,0.25,1.35,536.1,7/17/2020 10:59
9129.95,2621,0.31,0.2,0.2,1.6,532.53,7/17/2020 11:59
9157.8,2732,0.64,0.25,0.26,1.56,670.57,7/17/2020 12:59
9155.72,2658,0.35,0.22,0.25,1.5,584.57,7/17/2020 13:59
9146.77,3469,0.66,0.25,0.27,2.31,862.99,7/17/2020 14:59
9143.47,4113,0.22,0.21,0.2,1.65,861.89,7/17/2020 15:59
9147.16,3623,0.9,0.23,0.26,2.32,817.66,7/17/2020 16:59
9150.51,3053,-0.11,0.23,0.27,1.71,695.22,7/17/2020 17:59
9163.85,3610,0.2,0.23,0.25,2.46,815.83,7/17/2020 18:59
9165,2342,0.08,0.16,0.2,1.41,378.82,7/17/2020 19:59
9155.69,2509,0.46,0.22,0.25,1.44,559.4,7/17/2020 20:59
9150.78,1516,0.2,0.17,0.2,1.37,250.48,7/17/2020 21:54
9164.09,2233,0.51,0.22,0.28,1.29,483.18,7/17/2020 22:59
9154.75,1829,0.2,0.23,0.25,1.05,415.01,7/17/2020 23:59
9152.73,2330,0.64,0.24,0.27,1.35,561.2,7/18/2020 0:59
9142.42,2223,0.71,0.26,0.27,1.15,586.57,7/18/2020 1:59
9143.77,2093,-0.14,0.23,0.27,1.18,478.17,7/18/2020 2:59
9136.9,1658,0.1,0.22,0.25,1,365.28,7/18/2020 3:59
9144,1764,-0.18,0.24,0.27,0.97,422.39,7/18/2020 4:59
9137.08,2270,0.55,0.3,0.31,1.48,674.87,7/18/2020 5:59
9138.36,1898,0.12,0.24,0.25,1.12,459.41,7/18/2020 6:59
9138.92,1889,0.35,0.26,0.27,1.13,483.13,7/18/2020 7:59
9155.34,1828,0.33,0.25,0.26,1,464.51,7/18/2020 8:59
9168.07,1733,-0.13,0.25,0.26,0.89,429.71,7/18/2020 9:59
9170.22,1800,0.77,0.26,0.31,1.09,476.68,7/18/2020 10:59
9162.79,2268,0.56,0.25,0.23,1.26,571.07,7/18/2020 11:59
9168.93,2239,0.41,0.24,0.26,1.29,548.42,7/18/2020 12:59
9167.65,2215,0.35,0.24,0.27,0,534.12,7/18/2020 13:59
9168.21,2723,0.62,0.24,0.27,1.5,657.96,7/18/2020 14:59
9173.54,2561,0.25,0.24,0.25,1.81,607.25,7/18/2020 15:59
9168,2040,0.77,0.24,0.25,1.09,489.88,7/18/2020 16:59
9173.82,2013,0.2,0.23,0.21,1.23,468.5,7/18/2020 17:59
9189.04,2216,0.5,0.18,0.23,1.3,409.22,7/18/2020 18:59
9167.62,2100,0.42,0.2,0.25,1.09,428.76,7/18/2020 19:59
9180,1461,0.22,0.19,0.22,0.94,281.29,7/18/2020 20:59
9181.31,1610,0.31,0.18,0.21,0.91,297.81,7/18/2020 21:59
9173.42,1597,0.22,0.22,0.25,0.91,350.72,7/18/2020 22:59
9176.09,1487,0.08,0.19,0.21,0.85,287.31,7/18/2020 23:59
9179.26,1528,0.51,0.21,0.22,0,319.43,7/19/2020 0:59
9164.65,1455,-0.01,0.22,0.21,0.78,320.24,7/19/2020 1:59
9162.19,1688,0.42,0.29,0.32,0.83,493.24,7/19/2020 2:59
9155.94,1521,0.46,0.23,0.26,0.89,347.62,7/19/2020 3:59
9153.69,1270,0.16,0.21,0.25,0.71,264.82,7/19/2020 4:59
9145.05,1405,0.34,0.23,0.24,0.82,320.68,7/19/2020 5:59
9158.6,1427,0.48,0.28,0.29,0.83,403.41,7/19/2020 6:59
9156.17,1591,0.14,0.25,0.27,0.9,391.83,7/19/2020 7:59
9156.2,1617,0.05,0.25,0.27,0.93,401.57,7/19/2020 8:59
9156.3,1556,0.4,0.26,0.27,0.85,399.22,7/19/2020 9:59
9125.44,1462,0.21,0.2,0.24,0.78,299.29,7/19/2020 10:59
9127.18,1635,-0.15,0.22,0.25,0.97,352.99,7/19/2020 11:59
9135.89,2176,0.32,0.24,0.27,1.2,518.3,7/19/2020 12:59
9131.72,2255,-0.01,0.24,0.27,0,545.3,7/19/2020 13:59
9136.08,3275,0.05,0.24,0.24,1.47,782.28,7/19/2020 14:59
9122.42,2086,-0.05,0.24,0.26,1.05,509.08,7/19/2020 15:59
9155,2152,0.52,0.26,0.27,0.96,550.79,7/19/2020 16:59
9154.36,1653,-0.14,0.22,0.26,0.94,369.32,7/19/2020 17:59
9164.37,1774,-0.32,0.22,0.25,1.05,395.29,7/19/2020 18:59
9169.99,1892,-0.12,0.19,0.2,0.99,357.02,7/19/2020 19:59
9173.28,1774,-0.09,0.22,0.26,0.83,388.21,7/19/2020 21:00
9175.93,1656,0.62,0.2,0.22,0.95,334.11,7/19/2020 21:59
9193.82,1429,-0.26,0.2,0.25,0.82,282.15,7/19/2020 22:59
9213.13,1432,-0.14,0.21,0.24,0.8,302.96,7/19/2020 23:59
9190.63,1306,0.23,0.2,0.24,0.73,256.16,7/20/2020 0:58
9177.31,1261,0.48,0.21,0.25,0.73,269.48,7/20/2020 1:59
9190.02,1388,-0.01,0.21,0.25,0.81,291.77,7/20/2020 2:59
9188.06,1498,0.11,0.27,0.3,0.87,399.08,7/20/2020 3:58
9179.3,1227,-0.01,0.24,0.26,0.75,289.31,7/20/2020 4:59
9192.59,1649,0.31,0.25,0.26,1,413.5,7/20/2020 5:59
9181.33,1659,0.08,0.22,0.25,0.92,364.71,7/20/2020 6:59
9179.43,1747,0.57,0.24,0.26,0.97,415.65,7/20/2020 7:59
9185.69,1925,-0.11,0.25,0.26,1.11,484.65,7/20/2020 8:59
9184.84,1842,0.31,0.26,0.27,0.95,482.37,7/20/2020 9:59
9156.52,1734,-0.03,0.25,0.27,0.89,437.62,7/20/2020 10:59
9150.27,2968,0.4,0.27,0.27,1.61,797.02,7/20/2020 11:59
9158.56,2578,0.78,0.25,0.26,1.49,654.77,7/20/2020 12:59
9145.04,2475,0.36,0.23,0.26,1.51,573.68,7/20/2020 13:59
9170.61,2339,0.21,0.22,0.24,1.4,515.32,7/20/2020 14:59
9177.16,2350,0.28,0.25,0.27,1.34,596.62,7/20/2020 15:59
9176.46,3650,0.56,0.26,0.25,2.36,956.68,7/20/2020 16:59
9196.03,3086,-0.05,0.22,0.21,1.55,673.78,7/20/2020 17:59
9182.52,2673,0.69,0.26,0.24,1.49,707.45,7/20/2020 18:59
9156.16,2332,-0.01,0.22,0.23,1.4,511.27,7/20/2020 19:59
9175.72,2316,0.82,0.25,0.22,1.3,576.48,7/20/2020 20:59
9171.52,2172,0.48,0.21,0.22,1.33,462.84,7/20/2020 21:59
9168.1,1837,-0.77,0.23,0.23,1.21,426.19,7/20/2020 22:59
9161.02,1736,0.2,0.24,0.24,1.09,414.98,7/20/2020 23:59
9172.43,1586,-0.06,0.22,0.19,0.92,344.01,7/21/2020 0:59
9180,1783,0.5,0.25,0.18,0.87,440.48,7/21/2020 1:59
9180.01,1850,0.65,0.28,0.25,1.04,520.53,7/21/2020 2:59
9178.93,1749,0.18,0.27,0.26,0.97,477.74,7/21/2020 3:59
9177.03,1663,0.1,0.24,0.24,0.98,400.55,7/21/2020 4:59
9188.33,2105,0.26,0.27,0.31,1.16,562.61,7/21/2020 5:59
9192.66,1984,0.81,0.27,0.26,1.14,542.86,7/21/2020 6:59
9323.41,2634,0.31,0.27,0.26,1.54,724.33,7/21/2020 7:59
9311.76,2477,0.59,0.26,0.25,1.7,647.58,7/21/2020 8:59
9315.71,2164,-0.01,0.23,0.24,1.3,492.12,7/21/2020 9:59
9355.76,2181,0.4,0.26,0.25,1.2,564.77,7/21/2020 10:59
9351.96,2417,0.29,0.24,0.26,1.31,583.78,7/21/2020 11:59
9375.01,2687,0.49,0.2,0.24,1.57,533.07,7/21/2020 12:59
9415.62,3063,-0.23,0.24,0.27,1.83,734.48,7/21/2020 13:59
9381.98,2470,0.34,0.22,0.24,1.54,545.38,7/21/2020 14:59
9337.42,2708,0.16,0.24,0.26,1.66,647.25,7/21/2020 16:00
9364.78,2950,0.23,0.27,0.32,1.41,788.21,7/21/2020 16:59
9369.75,2368,-0.48,0.23,0.25,1.37,534.45,7/21/2020 17:59
9397.34,1931,0.67,0.19,0.23,1.09,370.18,7/21/2020 18:59
9360.76,2228,0.73,0.23,0.25,1.26,505.09,7/21/2020 19:59
9375,2197,0.27,0.09,0.17,1.19,200.85,7/21/2020 20:59
9388,1836,0.47,0.17,0.22,1.02,315.37,7/21/2020 21:59
9386.07,1697,-0.21,0.17,0.19,0.97,282.72,7/21/2020 22:59
9391.91,1798,0.34,0.21,0.26,0.89,375.19,7/21/2020 23:59
9363.86,1845,-0.01,0.14,0.18,1.02,257.04,7/22/2020 0:59
9372.25,1663,-0.25,0.17,0.2,1.15,279.3,7/22/2020 1:59
9367.69,2146,0.26,0.27,0.29,1.07,576.56,7/22/2020 2:59
9365.02,1618,0.27,0.16,0.17,0.97,251.92,7/22/2020 3:59
9352.27,2340,0.69,0.21,0.24,1.38,487.87,7/22/2020 4:59
9349.49,2182,0.07,0.28,0.27,1.07,602.26,7/22/2020 5:59
9340.01,2080,-0.06,0.23,0.25,1.14,485.79,7/22/2020 6:59
9304.17,2233,-0.01,0.21,0.21,0,472.58,7/22/2020 7:59
