BTC_PRICE,COUNT,MEAN,MEDIAN,SUM,Timestamp,CHANGE
8625.32,1574,0.21,0.26,322.87,3/2/2020 6:59,-1
8622.55,1900,0.27,0.33,510.63,3/2/2020 7:59,-1
8661.69,2009,0.25,0.3,495.6,3/2/2020 8:59,1
8692.66,1865,0.26,0.32,490.4,3/2/2020 9:59,1
8722.86,1896,0.26,0.3,491.77,3/2/2020 10:59,1
8751.5,2262,0.22,0.27,500.2,3/2/2020 11:59,1
8755.52,2018,0.22,0.25,445.85,3/2/2020 12:59,1
8832.34,2203,0.24,0.26,520.8,3/2/2020 14:00,1
8809.49,2457,0.24,0.29,595.74,3/2/2020 14:59,-1
8829.98,2361,0.22,0.25,517.11,3/2/2020 15:59,1
8866.93,2263,0.23,0.26,527.11,3/2/2020 16:59,1
8871.99,2324,0.19,0.23,452.22,3/2/2020 17:59,1
8869.17,2273,0.21,0.24,488.57,3/2/2020 19:00,-1
8892.82,2280,0.2,0.24,459.4,3/2/2020 19:59,1
8894.17,1900,0.21,0.22,398.24,3/2/2020 20:59,1
8944.3,2095,0.16,0.17,339.53,3/2/2020 21:59,1
8928.12,1723,0.17,0.18,298.05,3/2/2020 22:59,-1
8913.95,1575,0.17,0.18,270.03,3/2/2020 23:59,-1
8851.01,1447,0.19,0.23,280.26,3/3/2020 0:59,-1
8830.01,1591,0.18,0.21,293.53,3/3/2020 1:59,-1
8874.18,1445,0.2,0.2,285.16,3/3/2020 2:59,1
8893.22,1485,0.19,0.2,286.25,3/3/2020 3:59,1
8850.11,1337,0.24,0.26,326.72,3/3/2020 4:59,-1
8860.53,1394,0.23,0.23,316.01,3/3/2020 5:59,1
8792.56,1614,0.22,0.24,357.12,3/3/2020 6:59,-1
8758.55,1821,0.23,0.26,414.94,3/3/2020 7:59,-1
8783.72,2335,0.16,0.09,362.12,3/3/2020 8:59,1
8828.96,2104,0.22,0.21,458.18,3/3/2020 9:59,1
8840.01,1951,0.2,0.17,398.91,3/3/2020 10:59,1
8878.51,1857,0.2,0.18,366.95,3/3/2020 11:59,1
8799.03,2095,0.22,0.21,457.7,3/3/2020 12:59,-1
8811.31,2348,0.22,0.25,517.41,3/3/2020 13:59,1
8745.25,2133,0.25,0.26,524.81,3/3/2020 14:59,-1
8756.35,2832,0.18,0.18,515,3/3/2020 15:59,1
8698.99,2798,0.19,0.21,523.92,3/3/2020 16:59,-1
8720.51,2682,0.14,0.16,387.91,3/3/2020 18:00,1
8717.03,2243,0.14,0.16,313.43,3/3/2020 18:59,-1
8711.41,2052,0.17,0.18,352,3/3/2020 19:59,-1
8707.78,1946,0.18,0.19,341.83,3/3/2020 20:59,-1
8736.18,975,0.19,0.21,182.3,3/3/2020 21:59,1
8781.09,1817,0.17,0.17,305.06,3/3/2020 22:59,1
8756.07,1634,0.17,0.16,270.75,3/3/2020 23:59,-1
8776.49,1640,0.17,0.17,277.18,3/4/2020 0:59,1
8792.88,1661,0.19,0.19,311.5,3/4/2020 1:59,1
8808.02,1564,0.21,0.24,330.72,3/4/2020 2:59,1
8787.81,1666,0.25,0.25,409.39,3/4/2020 3:59,-1
8829.34,1659,0.28,0.28,461.91,3/4/2020 4:59,1
8843.12,2878,0.16,0.16,449.93,3/4/2020 5:59,1
8789.86,2466,0.17,0.18,420.7,3/4/2020 6:59,-1
8818.41,2588,0.19,0.22,495.77,3/4/2020 7:59,1
8824.77,2669,0.2,0.21,536.45,3/4/2020 8:59,1
8755.97,2489,0.18,0.19,459.46,3/4/2020 9:59,-1
8739.21,2292,0.23,0.26,517.58,3/4/2020 10:59,-1
8721.34,2436,0.2,0.22,481.35,3/4/2020 11:59,-1
8730.18,2828,0.22,0.24,621.86,3/4/2020 12:59,1
8762.84,3206,0.22,0.26,705.63,3/4/2020 13:59,1
8726.28,2854,0.21,0.23,608.99,3/4/2020 14:59,-1
8707.59,3022,0.26,0.28,784.2,3/4/2020 15:59,-1
8718.67,2707,0.18,0.2,498.35,3/4/2020 16:59,1
8732.12,2553,0.2,0.21,515.01,3/4/2020 17:59,1
8724.3,2567,0.2,0.21,504.37,3/4/2020 18:59,-1
8745.15,2327,0.2,0.2,472.67,3/4/2020 19:59,1
8709,2040,0.2,0.21,410.17,3/4/2020 21:00,-1
8733.19,1785,0.21,0.2,373.46,3/4/2020 21:59,1
8748.99,1732,0.2,0.2,348.58,3/4/2020 22:59,1
8760,1609,0.23,0.23,370.78,3/4/2020 23:59,1
8873.22,1564,0.21,0.21,334.05,3/5/2020 1:00,1
8883.38,1501,0.22,0.24,335.52,3/5/2020 1:59,1
8936.96,2010,0.32,0.35,647.55,3/5/2020 2:59,1
8884.67,1657,0.24,0.26,405.46,3/5/2020 3:59,-1
8910.77,1701,0.25,0.25,418.63,3/5/2020 4:59,1
8934.83,1639,0.25,0.26,404,3/5/2020 5:59,1
8940,1660,0.26,0.27,423.96,3/5/2020 6:59,1
8907.53,1787,0.26,0.28,469.42,3/5/2020 7:59,-1
8932.56,1875,0.24,0.23,447.04,3/5/2020 8:59,1
9090.06,2345,0.23,0.2,536.95,3/5/2020 9:59,1
9096,2223,0.24,0.22,533.86,3/5/2020 10:59,1
9109.99,2390,0.28,0.27,668.54,3/5/2020 11:59,1
9089.6,2453,0.25,0.22,610.46,3/5/2020 12:59,-1
9095.96,2870,0.27,0.25,778.71,3/5/2020 13:59,1
9041.07,3389,0.28,0.28,940.38,3/5/2020 14:59,-1
9098.22,2951,0.25,0.26,748.22,3/5/2020 15:59,1
9100,3059,0.29,0.3,893.73,3/5/2020 16:59,1
9109.97,3303,0.3,0.31,974.93,3/5/2020 17:59,1
9130,2940,0.24,0.27,698.51,3/5/2020 18:59,1
9164.75,2385,0.22,0.26,523.34,3/5/2020 19:59,1
9125,2242,0.23,0.26,523.51,3/5/2020 20:59,-1
9119.73,2221,0.22,0.25,497.44,3/5/2020 21:59,-1
9073.84,1875,0.23,0.25,439.68,3/5/2020 22:59,-1
9073.76,1649,0.24,0.26,395.94,3/5/2020 23:59,-1
9002.66,1759,0.27,0.28,470.75,3/6/2020 0:59,-1
9029.02,1684,0.28,0.28,469.09,3/6/2020 1:59,1
9073.87,1575,0.28,0.29,436.39,3/6/2020 2:59,1
9050.3,1463,0.27,0.28,390.33,3/6/2020 3:59,-1
9059.78,1641,0.3,0.31,495.67,3/6/2020 4:59,1
9123.73,1649,0.28,0.29,469.09,3/6/2020 5:59,1
9109.82,1698,0.28,0.29,480.64,3/6/2020 6:59,-1
9109.36,1903,0.27,0.3,519.71,3/6/2020 7:59,-1
9123.62,1803,0.26,0.28,468.88,3/6/2020 8:59,1
9123.5,1681,0.26,0.28,435.92,3/6/2020 9:59,-1
9157.99,1937,0.24,0.25,467.02,3/6/2020 10:59,1
9145.1,2272,0.27,0.26,603.55,3/6/2020 11:59,-1
9127.03,2098,0.27,0.29,559.18,3/6/2020 12:59,-1
9076.01,1954,0.26,0.28,510.52,3/6/2020 13:59,-1
9088.57,2170,0.24,0.24,516.98,3/6/2020 14:59,1
9034.52,2090,0.27,0.3,557.82,3/6/2020 15:59,-1
9074.54,2385,0.2,0.24,472.99,3/6/2020 16:59,1
9090.5,2023,0.19,0.2,381.85,3/6/2020 17:59,1
9084.2,1759,0.19,0.2,340.36,3/6/2020 18:59,-1
9101.31,1734,0.23,0.27,397.68,3/6/2020 19:59,1
9118.83,1697,0.21,0.22,352.5,3/6/2020 20:59,1
9138.07,1239,0.2,0.22,252.15,3/6/2020 21:59,1
9126.64,1397,0.22,0.26,312.35,3/6/2020 22:59,-1
9158.51,1344,0.25,0.26,329.38,3/6/2020 23:59,1
9146.53,1315,0.22,0.25,287.67,3/7/2020 0:59,-1
9112.41,1186,0.24,0.25,280.51,3/7/2020 2:00,-1
9120.72,1401,0.23,0.25,326.75,3/7/2020 2:59,1
9114.34,1306,0.23,0.25,297.31,3/7/2020 3:59,-1
9093.42,1280,0.24,0.26,305.18,3/7/2020 4:59,-1
9100.1,1162,0.26,0.27,303.44,3/7/2020 5:59,1
9093,1327,0.31,0.34,415.14,3/7/2020 6:59,-1
9105.01,1305,0.27,0.28,348.48,3/7/2020 7:59,1
9122.51,1790,0.26,0.3,465.01,3/7/2020 8:59,1
9134.39,1694,0.28,0.3,478.47,3/7/2020 9:59,1
9115.99,1503,0.26,0.28,395.17,3/7/2020 10:59,-1
9115.27,1448,0.25,0.26,367.98,3/7/2020 11:59,-1
9105.16,1535,0.26,0.28,398.96,3/7/2020 12:59,-1
9103.96,1941,0.28,0.34,542.68,3/7/2020 13:59,-1
9130.62,1832,0.25,0.28,466.44,3/7/2020 14:59,1
9137.78,2031,0.26,0.3,523.1,3/7/2020 15:59,1
9054.61,2254,0.25,0.26,570.73,3/7/2020 16:59,-1
8937.33,1852,0.24,0.26,446.99,3/7/2020 17:59,-1
8890,1829,0.23,0.25,414.7,3/7/2020 18:59,-1
8904.39,1654,0.26,0.28,425.84,3/7/2020 19:59,1
8890.62,1410,0.19,0.2,264.06,3/7/2020 20:59,-1
8891.07,1326,0.23,0.25,306.33,3/7/2020 21:59,1
8924.75,1307,0.19,0.22,248.13,3/7/2020 22:59,1
8901.37,1224,0.17,0.18,207.82,3/8/2020 0:00,-1
8795.01,1058,0.16,0.17,165.32,3/8/2020 0:59,-1
8768.43,1093,0.22,0.25,243.48,3/8/2020 1:59,-1
8730.63,1119,0.22,0.28,244.9,3/8/2020 2:59,-1
8754.64,1064,0.24,0.28,252.86,3/8/2020 3:59,1
8749.01,1019,0.24,0.26,243.51,3/8/2020 4:59,-1
8734.69,1078,0.28,0.33,297.47,3/8/2020 5:59,-1
8733.82,1072,0.24,0.26,257.42,3/8/2020 6:59,-1
8750.49,1260,0.3,0.33,382.71,3/8/2020 7:59,1
8739.75,1384,0.25,0.27,345.07,3/8/2020 8:59,-1
8726.14,1371,0.24,0.25,329.71,3/8/2020 9:59,-1
8744.81,1527,0.26,0.33,399.37,3/8/2020 10:59,1
8759,1293,0.23,0.25,299.3,3/8/2020 11:59,1
8689.75,1434,0.24,0.25,343.26,3/8/2020 12:59,-1
8665.9,1569,0.23,0.25,359.73,3/8/2020 13:59,-1
8581.61,1965,0.19,0.22,368.56,3/8/2020 14:59,-1
8404.26,2369,0.2,0.23,471.1,3/8/2020 15:59,-1
8291.36,2724,0.15,0.17,405.02,3/8/2020 16:59,-1
8320.91,3408,-0.04,-0.07,-146.68,3/8/2020 17:59,1
8302.37,4469,-0.2,-0.46,-878.97,3/8/2020 18:59,-1
8293.76,3024,-0.06,-0.06,-178.37,3/8/2020 19:59,-1
8273.66,2263,-0.03,-0.04,-70.14,3/8/2020 20:59,-1
8260.01,2061,-0.01,-0.01,-27.11,3/8/2020 21:59,-1
8171.49,1977,0.01,0.04,24.03,3/8/2020 22:59,-1
8037.76,1923,0.04,0.09,73.23,3/9/2020 0:00,-1
8087.13,1877,0.06,0.1,114.89,3/9/2020 0:59,1
8096.93,1613,0.12,0.15,191.39,3/9/2020 1:59,1
8041.99,1766,0.14,0.17,248.87,3/9/2020 2:59,-1
8071.54,1774,0.16,0.18,278.36,3/9/2020 3:59,1
7862.24,2150,0.17,0.22,371.33,3/9/2020 4:59,-1
7940.61,2116,0.14,0.2,286.89,3/9/2020 5:59,1
7871.99,2056,0.12,0.17,246.6,3/9/2020 6:59,-1
7912.4,2193,0.17,0.25,372.82,3/9/2020 7:59,1
7981.55,2284,0.13,0.18,293.67,3/9/2020 8:59,1
7895.01,2106,0.15,0.23,306.92,3/9/2020 9:59,-1
7893.31,2509,0.16,0.19,406.95,3/9/2020 10:59,-1
7788.91,2621,0.15,0.19,402.34,3/9/2020 11:59,-1
7887.93,2685,0.12,0.14,309.29,3/9/2020 12:59,1
7801.38,3032,0.13,0.15,394.64,3/9/2020 13:59,-1
7735.92,3093,0.14,0.17,435.25,3/9/2020 14:59,-1
7736.11,3257,0.13,0.14,416.15,3/9/2020 15:59,1
7787.42,3064,0.13,0.14,402.61,3/9/2020 16:59,1
7721.73,3225,0.15,0.17,470.52,3/9/2020 17:59,-1
7748.59,2798,0.13,0.17,363.19,3/9/2020 18:59,1
7847.06,2892,0.15,0.17,434.54,3/9/2020 19:59,1
7860.29,2673,0.16,0.16,418.76,3/9/2020 20:59,1
7832.94,2547,0.16,0.18,397.5,3/9/2020 21:59,-1
7877.45,2141,0.12,0.15,248.63,3/9/2020 22:59,1
7935.5,2081,0.14,0.17,300.37,3/9/2020 23:59,1
7938.96,1589,0.14,0.17,228.81,3/10/2020 0:59,1
7899.99,1869,0.13,0.15,238.7,3/10/2020 1:59,-1
7859,1531,0.12,0.14,179.34,3/10/2020 2:59,-1
7906.39,1624,0.18,0.2,284.44,3/10/2020 3:59,1
7932.91,1524,0.19,0.21,292.21,3/10/2020 4:59,1
7935.86,1396,0.18,0.2,246.01,3/10/2020 5:59,1
7922.77,1520,0.18,0.22,280.2,3/10/2020 6:59,-1
7900.66,1845,0.21,0.25,394.28,3/10/2020 7:59,-1
7904.99,1997,0.22,0.2,440.97,3/10/2020 8:59,1
7889.88,2084,0.14,0.17,294.36,3/10/2020 9:59,-1
8034.99,2581,0.2,0.22,520.58,3/10/2020 10:59,1
8070.92,2140,0.17,0.18,362.59,3/10/2020 11:59,1
8146.64,2493,0.18,0.2,449.03,3/10/2020 12:59,1
8067.25,2984,0.21,0.24,614.83,3/10/2020 13:59,-1
8041.07,2464,0.19,0.24,470.72,3/10/2020 14:59,-1
7742.27,2747,0.16,0.2,447.15,3/10/2020 15:59,-1
7849,2417,0.17,0.2,422.37,3/10/2020 16:59,1
7871,2082,0.19,0.23,387.41,3/10/2020 17:59,1
7873.72,2134,0.19,0.21,402.17,3/10/2020 18:59,1
7983.65,2062,0.18,0.2,366.65,3/10/2020 19:59,1
7993.39,2089,0.23,0.26,487.18,3/10/2020 20:59,1
7964.99,1760,0.15,0.18,263.35,3/10/2020 21:59,-1
7959.13,1609,0.2,0.24,319.92,3/10/2020 22:59,-1
7889.77,1379,0.2,0.25,280.56,3/10/2020 23:59,-1
7946.51,1388,0.19,0.22,258.3,3/11/2020 0:59,1
7930.88,1524,0.2,0.2,298.85,3/11/2020 2:00,-1
7905,1281,0.22,0.23,275.97,3/11/2020 2:59,-1
7924.02,1343,0.23,0.25,313.51,3/11/2020 3:59,1
7907.6,1402,0.25,0.28,349.7,3/11/2020 4:59,-1
7854.96,1544,0.21,0.25,329.9,3/11/2020 5:59,-1
7833.49,2017,0.24,0.25,484.93,3/11/2020 6:59,-1
7865.98,1754,0.22,0.24,385.82,3/11/2020 7:59,1
7834.91,1838,0.23,0.25,430.16,3/11/2020 8:59,-1
7829.99,1746,0.23,0.25,406.46,3/11/2020 9:59,-1
7837.99,1895,0.23,0.25,440.67,3/11/2020 10:59,1
7831.84,2082,0.26,0.27,535.42,3/11/2020 11:59,-1
7849.36,2078,0.24,0.26,493.59,3/11/2020 13:00,1
7855.2,2291,0.22,0.2,498.51,3/11/2020 14:00,1
7800,2401,0.24,0.25,574.71,3/11/2020 14:59,-1
7781.06,2713,0.26,0.28,693.04,3/11/2020 15:59,-1
7764.43,2392,0.24,0.26,566.9,3/11/2020 16:59,-1
7666.67,2320,0.23,0.26,543.7,3/11/2020 17:59,-1
7802.65,2726,0.26,0.23,716.48,3/11/2020 18:59,1
7832.07,2507,0.14,0.15,356.75,3/11/2020 19:59,1
7861.52,2163,0.18,0.2,385.2,3/11/2020 20:59,1
7805,1951,0.21,0.2,405.12,3/11/2020 21:59,-1
7973.01,1689,0.22,0.21,370.73,3/11/2020 22:59,1
7938.05,1556,0.22,0.25,347.86,3/11/2020 23:59,-1
7927.51,1676,0.23,0.25,377.85,3/12/2020 0:59,-1
7706.73,1586,0.22,0.24,352.17,3/12/2020 1:59,-1
7624.88,1762,0.19,0.19,330.57,3/12/2020 2:59,-1
7660.55,1527,0.22,0.22,334.56,3/12/2020 3:59,1
7614.05,1534,0.2,0.2,303.67,3/12/2020 4:59,-1
7639.25,1617,0.28,0.31,456.34,3/12/2020 5:59,1
7492.53,1946,0.23,0.24,443.72,3/12/2020 6:59,-1
7382.87,2071,0.2,0.21,413.05,3/12/2020 7:59,-1
7374.39,2018,0.23,0.24,458.36,3/12/2020 8:59,-1
7346.44,2080,0.21,0.21,429.14,3/12/2020 9:59,-1
6267.29,4299,0.11,0.12,454.27,3/12/2020 10:59,-1
6060,4855,0.12,0.14,583.93,3/12/2020 11:59,-1
6081.86,4987,0.13,0.14,645.36,3/12/2020 12:59,1
5970.94,5351,0.14,0.15,768.69,3/12/2020 13:59,-1
6106.82,4143,0.15,0.17,617.44,3/12/2020 14:59,1
6132.9,3973,0.14,0.15,562.02,3/12/2020 15:59,1
6085.99,3782,0.16,0.18,623.42,3/12/2020 16:59,-1
6109.97,3261,0.15,0.17,479.76,3/12/2020 17:59,1
5988.25,2973,0.12,0.14,367.04,3/12/2020 18:59,-1
6026.92,2684,0.12,0.13,331.03,3/12/2020 19:59,1
5707.06,2963,0.08,0.09,230.22,3/12/2020 21:00,-1
5776.45,3261,0.08,0.12,265.79,3/12/2020 21:59,1
5799.82,2682,0.08,0.1,207.66,3/12/2020 22:59,1
4873.82,4721,0.06,0.06,263.06,3/12/2020 23:59,-1
4671.97,4303,0.07,0.09,292.29,3/13/2020 0:59,-1
4183.51,3474,0.07,0.1,228.03,3/13/2020 1:59,-1
5139.43,4522,0.07,0.09,304.98,3/13/2020 2:59,1
5399.72,3298,0.09,0.13,285.14,3/13/2020 3:59,1
4815.73,2968,0.09,0.11,258.29,3/13/2020 4:59,-1
4969.99,2705,0.11,0.12,292.54,3/13/2020 5:59,1
5251.31,2750,0.12,0.16,341.94,3/13/2020 6:59,1
5445.01,3014,0.14,0.17,408.02,3/13/2020 7:59,1
5360.97,3028,0.1,0.1,296.85,3/13/2020 8:59,-1
5768.81,2881,0.13,0.17,380.72,3/13/2020 9:59,1
5647.26,2827,0.13,0.14,357.56,3/13/2020 10:59,-1
5465.56,2944,0.12,0.14,350.44,3/13/2020 11:59,-1
5637.98,3398,0.14,0.16,465.11,3/13/2020 12:59,1
5655.46,3218,0.13,0.14,412.13,3/13/2020 14:00,1
5444.71,3256,0.14,0.18,471.92,3/13/2020 14:59,-1
5250.67,3374,0.14,0.17,470.51,3/13/2020 15:59,-1
5224.64,3104,0.14,0.17,442.41,3/13/2020 16:59,-1
5222.17,2927,0.15,0.15,446.09,3/13/2020 17:59,-1
5032.04,2972,0.12,0.15,360.84,3/13/2020 18:59,-1
5445,2252,0.13,0.15,288.03,3/13/2020 19:59,1
5442.68,2065,0.13,0.14,275.36,3/13/2020 20:59,-1
5567.26,2106,0.13,0.14,280.9,3/13/2020 21:59,1
5678.51,1819,0.09,0.12,166.33,3/13/2020 22:59,1
5640.46,1767,0.15,0.16,263.69,3/13/2020 23:59,-1
5497.97,1659,0.15,0.16,245.85,3/14/2020 1:00,-1
5539.32,1616,0.16,0.17,252.2,3/14/2020 1:59,1
5597.76,1540,0.18,0.19,278.07,3/14/2020 2:59,1
5594.96,1929,0.14,0.13,268.86,3/14/2020 3:59,-1
5543.46,1619,0.2,0.19,329.13,3/14/2020 4:59,-1
5464.4,1611,0.2,0.19,322.27,3/14/2020 5:59,-1
5457.81,1687,0.2,0.19,339.26,3/14/2020 6:59,-1
5529.29,1823,0.21,0.2,380.3,3/14/2020 7:59,1
5381.07,1608,0.2,0.2,314.86,3/14/2020 8:59,-1
5247.51,1703,0.18,0.19,304.13,3/14/2020 9:59,-1
5423.19,1935,0.17,0.19,324.97,3/14/2020 10:59,1
5510.01,1974,0.18,0.2,364.52,3/14/2020 11:59,1
5449.29,2042,0.18,0.24,375.48,3/14/2020 12:59,-1
5316.1,3041,0.19,0.23,587.98,3/14/2020 13:59,-1
5390.88,2547,0.22,0.23,549.5,3/14/2020 14:59,1
5317.47,2593,0.18,0.23,473.26,3/14/2020 15:59,-1
5410.58,2768,0.23,0.25,638.97,3/14/2020 16:59,1
5408.28,2037,0.2,0.23,408.3,3/14/2020 17:59,-1
5467.59,2291,0.16,0.18,355.42,3/14/2020 18:59,1
5403.93,2053,0.18,0.19,374.13,3/14/2020 19:59,-1
5347.45,1869,0.18,0.22,330.35,3/14/2020 20:59,-1
5298.1,1678,0.18,0.19,294.75,3/14/2020 21:59,-1
5262.63,1619,0.17,0.2,267.26,3/14/2020 22:59,-1
5168.44,1481,0.18,0.22,269.7,3/14/2020 23:59,-1
5188.09,1521,0.19,0.22,295.89,3/15/2020 0:59,1
5139.05,1419,0.24,0.23,333.84,3/15/2020 1:59,-1
5183.61,1267,0.22,0.23,273.37,3/15/2020 2:59,1
5170.71,1456,0.21,0.23,311.87,3/15/2020 3:59,-1
5243.95,1208,0.19,0.22,233.77,3/15/2020 4:59,1
5246.34,1202,0.2,0.23,240.62,3/15/2020 5:59,1
5285.5,1298,0.18,0.19,232.01,3/15/2020 6:59,1
5260.61,1490,0.21,0.23,315.41,3/15/2020 7:59,-1
5228.02,1557,0.2,0.21,306.52,3/15/2020 8:59,-1
5240.09,1403,0.19,0.21,272.27,3/15/2020 9:59,1
5434.05,1724,0.18,0.2,306.69,3/15/2020 10:59,1
5431.48,1700,0.18,0.19,305.99,3/15/2020 11:59,-1
5300.61,1887,0.2,0.22,373.22,3/15/2020 12:59,-1
5328,1754,0.17,0.2,303.17,3/15/2020 13:59,1
5297.08,1939,0.22,0.24,422.64,3/15/2020 14:59,-1
5315.08,2040,0.17,0.2,351.66,3/15/2020 15:59,1
5270,2090,0.18,0.22,378.18,3/15/2020 16:59,-1
5288.87,1636,0.16,0.19,254.32,3/15/2020 17:59,1
5299.38,2219,0.19,0.18,414.01,3/15/2020 18:59,1
5306.83,1634,0.16,0.18,255.9,3/15/2020 19:59,1
5172.55,1607,0.16,0.19,264.6,3/15/2020 20:59,-1
5902.83,3376,0.09,0.1,302.45,3/15/2020 21:59,1
5343.99,2544,0.09,0.08,218.39,3/15/2020 22:59,-1
5346.09,1907,0.14,0.16,262.06,3/15/2020 23:59,1
5236.12,1823,0.11,0.16,208.92,3/16/2020 0:59,-1
5289.77,1611,0.15,0.19,243.67,3/16/2020 1:59,1
5318.78,1899,0.2,0.27,384.72,3/16/2020 2:59,1
5260.14,1420,0.18,0.24,255.33,3/16/2020 3:59,-1
5229,1426,0.17,0.22,247.86,3/16/2020 4:59,-1
5150,1440,0.15,0.19,221.24,3/16/2020 5:59,-1
5014.11,1735,0.19,0.25,333.91,3/16/2020 6:59,-1
4792.52,2253,0.2,0.25,446.51,3/16/2020 7:59,-1
4899.26,2009,0.22,0.25,435.14,3/16/2020 8:59,1
4812.3,1952,0.19,0.24,379.11,3/16/2020 9:59,-1
4444,2583,0.17,0.2,434.53,3/16/2020 10:59,-1
4582.68,2591,0.13,0.18,348.97,3/16/2020 11:59,1
4779.1,2596,0.14,0.15,362.94,3/16/2020 12:59,1
4854.22,2978,0.14,0.18,417.4,3/16/2020 13:59,1
4950.82,2805,0.12,0.15,342.71,3/16/2020 14:59,1
5162.32,2588,0.14,0.15,360.19,3/16/2020 15:59,1
5018.83,2516,0.13,0.14,317.17,3/16/2020 16:59,-1
5072.94,2146,0.18,0.18,377.54,3/16/2020 17:59,1
5129.8,1969,0.15,0.18,292.87,3/16/2020 18:59,1
4942.98,2174,0.15,0.19,321.95,3/16/2020 19:59,-1
4905.77,1805,0.14,0.17,251.53,3/16/2020 20:59,-1
4993.99,1801,0.15,0.18,270.64,3/16/2020 21:59,1
4941.19,1729,0.17,0.18,292.33,3/16/2020 22:59,-1
5039.94,1682,0.14,0.14,235.55,3/16/2020 23:59,1
5088.15,1705,0.13,0.12,215.99,3/17/2020 0:59,1
5203.75,1619,0.16,0.16,263.04,3/17/2020 1:59,1
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,-1
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5186.01,1220,0.17,0.18,211.4,3/17/2020 2:27,0
5248.53,1227,0.16,0.18,192.99,3/17/2020 14:59,1
5387.5,2513,0.19,0.25,467.53,3/17/2020 15:59,1
5365.75,2910,0.21,0.25,612.57,3/17/2020 16:59,-1
5387.45,2247,0.23,0.24,512.6,3/17/2020 17:59,1
5386.69,2170,0.19,0.23,404.95,3/17/2020 18:59,-1
5402.75,2060,0.19,0.21,390.01,3/17/2020 19:59,1
5467.43,2086,0.16,0.18,327.55,3/17/2020 20:59,1
5455,1879,0.15,0.19,290.23,3/17/2020 21:59,-1
5455.62,1567,0.19,0.2,292.99,3/17/2020 22:59,1
5331.97,1521,0.21,0.23,319.07,3/17/2020 23:59,-1
5373.61,1415,0.2,0.24,276.19,3/18/2020 0:59,1
5384.9,1833,0.22,0.24,404.31,3/18/2020 1:59,1
5388.26,1528,0.2,0.22,303.63,3/18/2020 2:59,1
5413,1344,0.23,0.27,308.81,3/18/2020 3:59,1
5436.84,1581,0.25,0.29,398.58,3/18/2020 4:59,1
5288.47,1480,0.2,0.23,290.55,3/18/2020 5:59,-1
5278.14,1670,0.22,0.26,371.78,3/18/2020 6:59,-1
5165.09,1619,0.19,0.24,314.73,3/18/2020 7:59,-1
5186.02,1842,0.21,0.25,395.6,3/18/2020 8:59,1
5150,1674,0.22,0.25,365.29,3/18/2020 9:59,-1
5096.88,2058,0.17,0.19,359,3/18/2020 10:59,-1
5162.32,1991,0.2,0.23,390.92,3/18/2020 11:59,1
5126,2351,0.2,0.25,472.35,3/18/2020 12:59,-1
5364.26,2529,0.17,0.2,439.13,3/18/2020 13:59,1
5327.78,2305,0.18,0.23,423.48,3/18/2020 14:59,-1
5361.89,2320,0.15,0.17,347.12,3/18/2020 15:59,1
5196.79,2485,0.18,0.19,441.48,3/18/2020 16:59,-1
5241.36,2754,0.19,0.17,535.26,3/18/2020 17:59,1
5340.52,2452,0.18,0.19,452.8,3/18/2020 18:59,1
5342.49,2216,0.16,0.16,344.91,3/18/2020 19:59,1
5342.48,2001,0.2,0.19,390.57,3/18/2020 20:59,-1
5375.38,2086,0.16,0.17,335.05,3/18/2020 21:59,1
5364.64,1845,0.17,0.18,308.48,3/18/2020 22:59,-1
5414.59,1820,0.15,0.16,272.88,3/18/2020 23:59,1
5362.01,1724,0.17,0.17,285.49,3/19/2020 0:59,-1
5368.41,2330,0.15,0.17,341.6,3/19/2020 1:59,1
5306.37,1646,0.18,0.19,299.89,3/19/2020 2:59,-1
5302.15,1645,0.18,0.18,296.61,3/19/2020 3:59,-1
5310,1638,0.16,0.16,268.83,3/19/2020 4:59,1
5390.66,1737,0.17,0.17,292.89,3/19/2020 5:59,1
5396.31,1908,0.18,0.2,338.06,3/19/2020 6:59,1
5434.13,2021,0.19,0.21,389.52,3/19/2020 7:59,1
5427.48,2189,0.19,0.2,419.89,3/19/2020 8:59,-1
5614.74,2122,0.19,0.23,407.87,3/19/2020 9:59,1
5591.04,2287,0.21,0.22,478.66,3/19/2020 10:59,-1
5651.98,2373,0.21,0.24,498.07,3/19/2020 11:59,1
5875,3047,0.17,0.18,516.29,3/19/2020 12:59,1
5869.98,2648,0.18,0.19,473.21,3/19/2020 13:59,-1
5848.99,2551,0.19,0.21,495.4,3/19/2020 14:59,-1
5923.06,2524,0.2,0.22,505.13,3/19/2020 15:59,1
